,W074,,,14.,Bladder cancer,, 0.5 , 0.2 , 1.1 , 0.0 , 0.4 , 0.0 , 1.6 , 0.4 , 1.0 , 0.6 , 0.4 , 0.0 , 0.0 , 0.6 , 0.0 , 0.6 , 1.0 , 0.0 , 0.1 , 0.0 , 0.3 , 0.2 , 0.0 , 5.3 , 0.0 , 0.5 , 0.5 , 0.1 , 0.1 , 0.0 , 1.8 , 0.0 , 0.0 , 0.1 , 0.4 , 22.6 , 0.7 , 0.0 , 0.0 , 0.0 , 0.1 , 0.3 , 0.5 , 0.1 , 0.8 , 0.4 , 0.3 , 0.2 , 0.6 , 0.0 , 0.0 , 0.2 , 0.2 , 8.5 , 0.1 , 0.0 , 0.1 , 0.1 , 0.4 , 0.0 , 0.3 , 6.0 , 0.0 , 0.0 , 0.2 , 6.2 , 0.4 , 1.2 , 0.0 , 0.2 , 0.1 , 0.0 , 0.0 , 0.1 , 0.1 , 0.9 , 0.0 , 17.6 , 5.1 , 1.9 , 1.5 , 0.2 , 0.3 , 5.8 , 0.2 , 5.7 , 0.2 , 0.7 , 0.3 , -   , 0.0 , 0.1 , 0.1 , 0.2 , 0.2 , 0.0 , 0.1 , 0.4 , 0.2 , 0.0 , 0.3 , 0.3 , 0.5 , 0.0 , 0.9 , 0.0 , 0.0 , 0.1 , 0.0 , 0.9 , 0.0 , 0.0 , 0.0 , 0.8 , 0.9 , 0.8 , 0.0 , 0.0 , 0.4 , 1.3 , 0.2 , 0.1 , 0.6 , 1.7 , 0.0 , 0.4 , 0.0 , 4.9 , 0.0 , 0.1 , 0.0 , 0.1 , 0.8 , 0.5 , 3.5 , 0.8 , 0.0 , 1.2 , 0.1 , 1.2 , 7.0 , 0.2 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.4 , 0.4 , 0.8 , 0.0 , 0.1 , 0.1 , 0.3 , 0.1 , 0.0 , 0.1 , 1.6 , 5.1 , 0.3 , 0.7 , 0.0 , 0.0 , 0.7 , 0.6 , 0.2 , 0.1 , 2.1 , 0.1 , 0.0 , 0.1 , 0.0 , 0.0 , 0.3 , 2.8 , 0.1 , 0.0 , 0.3 , 2.7 , 0.0 , 5.8 , 1.0 , 15.1 , 0.2 , 0.3 , 0.0 , 0.2 , 0.9 , 0.2 , 0.7 , 0.4 
,W075,,,15.,"Lymphomas, multiple myeloma",, 1.9 , 0.2 , 1.5 , 0.0 , 0.9 , 0.0 , 2.6 , 0.3 , 2.7 , 0.9 , 0.4 , 0.0 , 0.0 , 3.3 , 0.0 , 0.4 , 1.3 , 0.0 , 0.4 , 0.0 , 0.7 , 0.1 , 0.0 , 8.8 , 0.0 , 0.4 , 0.4 , 0.4 , 0.7 , 0.7 , 4.5 , 0.0 , 0.3 , 0.6 , 1.1 , 29.7 , 1.9 , 0.0 , 0.1 , 0.0 , 0.3 , 0.5 , 0.9 , 0.0 , 1.1 , 1.4 , 0.7 , 3.8 , 0.8 , 0.0 , 0.0 , 0.5 , 0.7 , 1.8 , 0.1 , 0.0 , 0.1 , 0.2 , 3.8 , 0.0 , 0.7 , 9.3 , 0.1 , 0.1 , 0.1 , 10.8 , 1.2 , 1.0 , 0.0 , 0.5 , 0.4 , 0.1 , 0.0 , 0.1 , 0.3 , 1.0 , 0.0 , 40.6 , 14.9 , 2.2 , 4.0 , 0.5 , 0.7 , 8.3 , 0.1 , 12.7 , 0.4 , 0.7 , 1.2 , -   , 0.0 , 0.1 , 0.2 , 0.2 , 0.3 , 0.0 , 0.2 , 0.2 , 0.3 , 0.0 , 0.9 , 0.5 , 1.2 , 0.0 , 0.3 , 0.0 , 0.0 , 0.1 , 0.0 , 3.8 , 0.0 , 0.0 , 0.1 , 1.3 , 0.9 , 1.6 , 0.0 , 0.0 , 0.9 , 2.2 , 0.6 , 0.2 , 0.6 , 8.7 , 0.0 , 0.7 , 0.1 , 5.3 , 0.0 , 0.2 , 0.3 , 0.2 , 1.5 , 2.1 , 3.7 , 1.3 , 0.0 , 2.4 , 0.2 , 1.1 , 5.3 , 0.3 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 1.5 , 0.4 , 0.6 , 0.0 , 0.4 , 0.2 , 0.4 , 0.2 , 0.0 , 0.7 , 2.1 , 4.9 , 1.1 , 2.7 , 0.0 , 0.0 , 1.3 , 1.0 , 0.6 , 0.1 , 3.5 , 0.1 , 0.0 , 0.3 , 0.0 , 0.1 , 0.4 , 3.5 , 0.1 , 0.0 , 1.1 , 2.0 , 0.1 , 8.9 , 1.3 , 38.4 , 0.4 , 0.6 , 0.0 , 0.9 , 2.4 , 1.8 , 0.4 , 0.6 
,W076,,,16.,Leukaemia,, 2.0 , 0.2 , 0.8 , 0.0 , 0.3 , 0.0 , 2.0 , 0.2 , 1.6 , 0.8 , 0.3 , 0.0 , 0.0 , 1.8 , 0.0 , 0.7 , 1.0 , 0.0 , 0.1 , 0.0 , 0.4 , 0.1 , 0.0 , 7.5 , 0.0 , 0.5 , 0.2 , 0.2 , 0.7 , 0.6 , 2.6 , 0.0 , 0.1 , 0.3 , 0.6 , 53.1 , 2.1 , 0.0 , 0.1 , 0.0 , 0.2 , 0.4 , 0.6 , 0.0 , 1.0 , 0.5 , 0.6 , 1.3 , 0.5 , 0.0 , 0.0 , 0.3 , 0.6 , 3.1 , 0.2 , 0.0 , 0.1 , 0.1 , 0.9 , 0.0 , 0.3 , 6.8 , 0.0 , 0.0 , 0.1 , 8.0 , 0.4 , 1.4 , 0.0 , 0.5 , 0.1 , 0.0 , 0.0 , 0.1 , 0.3 , 1.1 , 0.0 , 35.5 , 9.8 , 2.4 , 3.1 , 0.3 , 0.5 , 6.1 , 0.1 , 7.3 , 0.3 , 0.6 , 0.6 , 0.0 , 0.0 , 0.1 , 0.2 , 0.2 , 0.2 , 0.0 , 0.0 , 0.2 , 0.3 , 0.0 , 0.3 , 0.2 , 0.9 , 0.0 , 0.2 , 0.0 , 0.0 , 0.0 , 0.0 , 4.4 , 0.0 , 0.0 , 0.1 , 0.7 , 0.4 , 0.7 , 0.0 , 0.0 , 0.9 , 1.4 , 0.3 , 0.2 , 0.5 , 2.2 , 0.0 , 0.4 , 0.1 , 4.0 , 0.0 , 0.1 , 0.1 , 0.2 , 1.3 , 3.0 , 3.2 , 0.9 , 0.0 , 1.8 , 0.2 , 1.2 , 8.9 , 0.1 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 1.0 , 0.1 , 0.7 , 0.0 , 0.1 , 0.1 , 0.4 , 0.1 , 0.0 , 0.3 , 1.1 , 3.5 , 0.9 , 1.1 , 0.0 , 0.0 , 0.7 , 0.6 , 0.4 , 0.1 , 2.6 , 0.1 , 0.0 , 0.1 , 0.0 , 0.1 , 0.2 , 4.5 , 0.1 , 0.0 , 0.2 , 3.0 , 0.1 , 5.1 , 1.1 , 24.7 , 0.3 , 0.6 , 0.0 , 0.9 , 2.2 , 1.1 , 0.1 , 0.3 
,W078,,B.,Other neoplasms,,, 2.3 , 0.3 , 0.6 , 0.0 , 0.5 , 0.0 , 3.1 , 0.0 , 0.8 , 0.5 , 0.0 , 0.0 , 0.0 , 1.5 , 0.0 , 0.2 , 0.2 , 0.0 , 0.2 , 0.0 , 0.2 , 0.1 , 0.0 , 2.3 , 0.0 , 0.1 , 0.4 , 0.2 , 0.1 , 0.4 , 1.5 , 0.0 , 0.1 , 0.3 , 0.9 , 18.4 , 1.0 , 0.0 , 0.1 , 0.0 , 0.2 , 0.1 , 0.4 , 0.0 , 0.1 , 0.6 , 0.3 , 1.3 , 0.5 , 0.0 , 0.0 , 0.4 , 0.2 , 5.7 , 0.0 , 0.0 , 0.1 , 0.1 , 1.6 , 0.0 , 0.3 , 7.2 , 0.0 , 0.0 , 0.1 , 5.7 , 0.3 , 0.0 , -   , 0.0 , 0.2 , 0.0 , 0.0 , 0.3 , 0.0 , 0.5 , 0.0 , 13.6 , 2.6 , 0.9 , 2.9 , 0.1 , 0.3 , 6.3 , 0.1 , 10.1 , 0.0 , 0.2 , 0.6 , -   , 0.0 , 0.1 , 0.1 , 0.1 , 0.4 , 0.0 , 0.1 , 0.2 , 0.1 , 0.0 , 0.4 , 0.2 , 0.2 , 0.0 , 0.3 , 0.0 , 0.0 , 0.1 , 0.0 , 2.6 , 0.0 , 0.0 , 0.0 , 1.8 , 0.4 , 0.7 , 0.0 , 0.0 , 0.3 , 1.6 , 0.1 , 0.1 , 0.4 , 3.6 , 0.0 , 0.3 , 0.0 , 1.6 , 0.0 , 0.1 , 0.1 , 0.2 , 0.5 , 0.7 , 2.2 , 0.6 , 0.0 , 1.0 , 0.1 , 0.4 , 2.6 , 0.2 , -   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.4 , 0.3 , 0.3 , -   , 0.2 , 0.0 , 0.1 , 0.1 , 0.0 , 0.4 , 1.4 , 3.4 , 0.2 , 1.6 , 0.0 , 0.0 , 0.8 , 0.5 , 1.9 , 0.0 , 0.7 , 0.1 , 0.0 , 0.1 , 0.0 , 0.1 , 0.6 , 0.0 , 0.1 , 0.0 , 0.5 , 0.8 , 0.0 , 3.7 , 0.8 , 14.2 , 0.2 , 0.1 , 0.0 , 1.3 , 0.7 , 1.3 , 0.2 , 0.3 
,W079,,C.,Diabetes mellitus,,, 2.6 , 0.3 , 6.4 , 0.0 , 3.9 , 0.1 , 10.1 , 2.6 , 3.5 , 3.8 , 1.8 , 0.1 , 0.2 , 18.3 , 0.2 , 0.6 , 1.8 , 0.1 , 1.7 , 0.1 , 1.7 , 0.7 , 0.3 , 55.4 , 0.1 , 2.0 , 3.3 , 1.7 , 3.0 , 4.3 , 8.1 , 0.1 , 1.1 , 2.3 , 3.6 , 140.9 , 8.9 , 0.2 , 0.7 , 0.0 , 0.9 , 1.0 , 1.9 , 0.0 , 1.4 , 4.7 , 6.7 , 12.1 , 1.4 , 0.1 , 0.0 , 3.8 , 4.1 , 9.1 , 1.4 , 0.1 , 0.6 , 0.3 , 15.6 , 0.2 , 0.6 , 12.5 , 0.3 , 0.4 , 0.6 , 24.5 , 2.4 , 1.1 , 0.1 , 3.0 , 2.0 , 0.4 , 0.5 , 3.1 , 2.3 , 2.3 , 0.0 , 159.6 , 49.1 , 6.5 , 2.4 , 0.5 , 2.7 , 17.7 , 0.9 , 12.8 , 0.6 , 1.5 , 5.7 , 0.1 , 0.3 , 0.4 , 0.6 , 0.3 , 0.5 , 0.4 , 0.6 , 0.4 , 0.3 , 0.1 , 3.8 , 2.6 , 4.9 , 0.1 , 3.1 , 0.1 , 0.0 , 0.7 , 0.5 , 52.0 , 0.0 , 0.0 , 0.0 , 2.7 , 4.2 , 10.0 , 0.3 , 0.0 , 4.0 , 4.0 , 0.8 , 1.9 , 3.5 , 32.2 , 0.0 , 0.7 , 0.5 , 17.3 , 0.0 , 0.9 , 0.6 , 2.6 , 4.0 , 12.7 , 5.5 , 4.9 , 0.1 , 15.5 , 0.4 , 2.2 , 11.3 , 1.8 , 0.0 , 0.1 , 0.1 , 0.1 , -   , 0.0 , 5.0 , 3.2 , 3.3 , 0.0 , 1.7 , 0.5 , 0.8 , 0.7 , 0.1 , 1.6 , 23.3 , 10.1 , 6.2 , 6.8 , 0.2 , 0.2 , 1.8 , 1.6 , 1.7 , 0.6 , 26.1 , 0.7 , 0.1 , 1.3 , 0.0 , 1.4 , 0.9 , 9.9 , 0.5 , 0.0 , 4.8 , 2.7 , 0.2 , 7.1 , 8.2 , 76.1 , 0.8 , 3.8 , 0.0 , 7.3 , 13.1 , 1.5 , 2.3 , 3.0 
,W080,,D.,Endocrine disorders,,, 3.4 , 0.1 , 2.3 , 0.0 , 1.8 , 0.0 , 2.6 , 0.1 , 1.6 , 0.7 , 0.3 , 0.0 , 0.1 , 2.9 , 0.0 , 0.1 , 1.0 , 0.0 , 0.7 , 0.0 , 0.4 , 0.1 , 0.1 , 14.5 , 0.0 , 0.1 , 1.4 , 0.7 , 1.6 , 1.7 , 2.6 , 0.0 , 0.4 , 1.0 , 0.6 , 43.2 , 1.0 , 0.1 , 0.2 , 0.0 , 0.1 , 0.1 , 0.3 , 0.0 , 0.1 , 2.0 , 1.4 , 5.2 , 0.4 , 0.1 , 0.0 , 0.4 , 0.8 , 9.3 , 0.6 , 0.1 , 0.3 , 0.0 , 6.8 , 0.1 , 0.1 , 8.2 , 0.1 , 0.2 , 0.0 , 4.9 , 0.9 , 0.5 , -   , 1.0 , 0.8 , 0.2 , 0.1 , 1.0 , 0.3 , 0.2 , 0.0 , 12.7 , 10.2 , 1.0 , 2.1 , 0.2 , 0.7 , 4.3 , 0.1 , 7.4 , 0.2 , 0.3 , 2.3 , 0.0 , 0.0 , 0.1 , 0.1 , 0.0 , 0.3 , 0.1 , 0.3 , 0.3 , 0.0 , 0.0 , 1.6 , 0.9 , 1.2 , 0.0 , 1.4 , 0.0 , 0.0 , 0.3 , 0.1 , 6.5 , 0.0 , 0.0 , 0.1 , 2.2 , 1.6 , 2.4 , 0.1 , 0.0 , 0.9 , 1.0 , 0.3 , 0.2 , 1.6 , 14.0 , 0.0 , 0.3 , 0.1 , 1.6 , 0.0 , 0.2 , 0.3 , 0.3 , 1.0 , 5.8 , 1.0 , 0.8 , 0.0 , 1.1 , 0.0 , 0.2 , 1.4 , 0.7 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 1.6 , 1.3 , 0.2 , 0.0 , 0.7 , 0.2 , 0.1 , 0.0 , 0.1 , 0.9 , 5.3 , 2.6 , 0.3 , 3.0 , 0.1 , 0.1 , 0.4 , 0.4 , 0.3 , 0.1 , 5.2 , 0.0 , 0.0 , 0.5 , 0.0 , 0.2 , 0.6 , 0.2 , 0.1 , 0.0 , 1.9 , 2.4 , 0.1 , 2.8 , 3.2 , 30.9 , 0.3 , 0.3 , 0.0 , 0.7 , 2.0 , 1.8 , 0.9 , 1.2 
,W081,,E.,Neuropsychiatric conditions,,, 9.4 , 0.9 , 4.1 , 0.1 , 3.6 , 0.0 , 7.0 , 0.3 , 7.7 , 2.5 , 0.8 , 0.0 , 0.0 , 19.2 , 0.1 , 1.6 , 6.2 , 0.0 , 1.3 , 0.1 , 1.1 , 0.5 , 0.2 , 30.7 , 0.0 , 0.9 , 2.7 , 1.3 , 2.7 , 3.2 , 17.3 , 0.1 , 0.8 , 1.8 , 5.2 , 131.8 , 2.6 , 0.1 , 0.4 , 0.0 , 0.6 , 1.1 , 3.7 , 0.0 , 2.2 , 3.8 , 2.7 , 9.7 , 3.2 , 0.1 , 0.0 , 1.2 , 1.7 , 15.4 , 2.0 , 0.1 , 0.5 , 0.4 , 11.2 , 0.1 , 5.3 , 46.0 , 0.2 , 0.3 , 0.3 , 28.0 , 3.6 , 1.4 , 0.0 , 2.7 , 1.6 , 0.3 , 0.1 , 1.7 , 1.2 , 2.6 , 0.2 , 188.6 , 37.2 , 12.9 , 6.1 , 1.3 , 1.7 , 23.9 , 0.2 , 15.9 , 0.5 , 3.0 , 4.2 , 0.0 , 0.1 , 0.8 , 0.9 , 0.4 , 0.7 , 0.2 , 0.6 , 0.7 , 0.5 , 0.2 , 3.0 , 1.7 , 2.9 , 0.1 , 2.6 , 0.1 , 0.0 , 0.5 , 0.2 , 9.2 , 0.0 , 0.0 , 0.2 , 4.6 , 2.9 , 9.0 , 0.2 , 0.0 , 3.0 , 10.4 , 1.6 , 0.8 , 3.0 , 27.4 , 0.0 , 2.7 , 0.1 , 26.4 , 0.0 , 0.4 , 0.6 , 0.4 , 2.7 , 5.8 , 6.4 , 3.3 , 0.0 , 12.7 , 0.5 , 2.5 , 27.9 , 1.4 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 1.5 , 2.3 , 2.1 , 0.0 , 1.2 , 0.1 , 0.7 , 0.4 , 0.0 , 2.0 , 9.4 , 26.3 , 3.4 , 5.8 , 0.0 , 0.1 , 6.8 , 5.7 , 3.0 , 0.6 , 11.5 , 0.2 , 0.1 , 1.0 , 0.0 , 0.2 , 1.3 , 6.5 , 0.6 , 0.0 , 3.8 , 8.9 , 0.1 , 34.8 , 5.9 , 183.6 , 1.8 , 2.9 , 0.0 , 2.0 , 13.7 , 3.8 , 1.7 , 2.1 
,W082,,,1.,Unipolar depressive disorders,, 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , -   , 0.0 , 0.0 , 0.1 , 0.0 , 0.0 , -   , -   , 0.8 , -   , 0.0 , 0.0 , -   , 0.0 , 0.0 , -   , -   , 0.0 , 0.2 , -   , -   , 0.0 , 0.0 , 0.0 , 0.0 , 0.1 , 0.0 , 0.0 , 0.0 , 0.0 , -   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , -   , 0.0 , 0.0 , 0.1 , 0.0 , 0.0 , 0.0 , -   , 0.0 , 0.0 , 0.0 , -   , 0.0 , 0.0 , -   , 0.0 , -   , 0.0 , 1.1 , 0.0 , 0.0 , -   , 0.0 , -   , -   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , -   , 0.0 , 7.9 , 0.8 , 0.0 , 0.0 , 0.0 , 0.0 , 0.1 , 0.0 , 0.1 , -   , 0.0 , 0.0 , -   , -   , -   , 0.0 , -   , 0.0 , 0.0 , 0.0 , 0.0 , -   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.1 , 0.0 , -   , 0.0 , 0.0 , 0.0 , 0.2 , 0.0 , -   , 0.1 , 0.0 , 0.0 , -   , 0.0 , 0.1 , 0.0 , 0.0 , -   , 0.8 , 0.0 , -   , 0.0 , 0.0 , -   , 0.0 , 0.0 , 0.0 , -   , 0.0 , -   , 0.0 , 0.0 , 0.0 , -   , -   , -   , 0.0 , -   , -   , -   , 0.0 , 0.0 , -   , 0.0 , -   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.1 , -   , 0.0 , -   , 0.0 , 0.1 , 0.1 , 0.0 , 0.0 , 0.1 , -   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , -   , -   , 0.0 , 0.0 , 0.0 , -   , 0.2 , 0.0 , 0.7 , 0.0 , 0.0 , 0.0 , 0.0 , 0.2 , 0.0 , 0.0 , 0.0 
,W083,,,2.,Bipolar disorder,, -   , 0.0 , 0.0 , 0.0 , 0.0 , -   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , -   , -   , 0.0 , -   , 0.0 , 0.0 , -   , 0.0 , 0.0 , -   , -   , 0.0 , 0.0 , -   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.2 , -   , 0.0 , 0.0 , 0.0 , 0.0 , -   , 0.0 , -   , -   , 0.0 , 0.0 , 0.0 , 0.0 , -   , -   , 0.0 , -   , -   , -   , 0.0 , 0.0 , -   , 0.0 , -   , -   , 0.1 , 0.0 , 0.0 , -   , 0.0 , -   , -   , 0.0 , 0.0 , 0.0 , 0.0 , -   , -   , -   , -   , -   , 0.1 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , -   , 0.0 , -   , 0.0 , 0.0 , -   , -   , -   , 0.0 , -   , 0.0 , 0.0 , 0.0 , -   , -   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , -   , 0.0 , 0.0 , -   , 0.0 , 0.0 , -   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , -   , 0.0 , 0.0 , 0.0 , -   , 0.0 , 0.0 , 0.0 , 0.0 , -   , 0.0 , 0.0 , -   , 0.0 , -   , -   , 0.0 , 0.0 , 0.0 , -   , 0.0 , -   , 0.0 , 0.0 , 0.0 , -   , -   , -   , 0.0 , -   , -   , -   , 0.0 , 0.0 , -   , 0.0 , -   , -   , 0.0 , 0.0 , -   , 0.0 , 0.0 , 0.0 , -   , -   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , -   , -   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , -   , -   , 0.0 , 0.0 , 0.0 , -   , 0.0 , 0.0 , 0.1 , -   , 0.0 , 0.0 , -   , 0.0 , 0.0 , 0.0 , 0.0 
,W084,,,3.,Schizophrenia,, 0.0 , 0.0 , 0.1 , 0.0 , 0.1 , -   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , -   , -   , 1.1 , -   , 0.0 , 0.0 , -   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.2 , -   , 0.0 , 0.1 , 0.0 , 0.0 , 0.1 , 0.1 , 0.0 , 0.0 , 0.0 , 0.0 , 5.3 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , -   , 0.0 , 0.1 , 0.1 , 0.2 , 0.0 , 0.0 , -   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.3 , -   , 0.0 , 0.4 , 0.0 , 0.0 , 0.0 , 0.1 , -   , -   , 0.0 , 0.0 , 0.0 , 0.0 , -   , -   , 0.0 , 0.1 , -   , 11.6 , 1.3 , 0.1 , 0.1 , 0.0 , 0.0 , 0.1 , 0.0 , 0.3 , 0.0 , 0.1 , 0.1 , -   , -   , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.1 , 0.0 , 0.0 , 0.0 , 0.1 , -   , 0.0 , 0.0 , 0.0 , 0.1 , 0.0 , -   , 0.0 , 0.0 , 0.1 , 0.4 , 0.0 , -   , 0.2 , 0.0 , 0.0 , 0.0 , 0.1 , 0.6 , 0.0 , 0.0 , -   , 1.2 , 0.0 , 0.0 , 0.0 , -   , 0.0 , 0.2 , 0.0 , 0.0 , -   , 0.2 , 0.0 , 0.1 , 0.5 , 0.0 , -   , 0.0 , 0.0 , 0.0 , -   , -   , -   , 0.0 , 0.0 , 0.0 , 0.0 , -   , 0.0 , 0.0 , 0.0 , 0.0 , 0.3 , 0.1 , -   , 0.0 , 0.0 , 0.0 , 0.1 , 0.1 , 0.0 , 0.0 , 0.1 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.1 , -   , 0.0 , 0.1 , 0.2 , -   , 0.1 , 0.1 , 0.5 , 0.0 , 0.2 , 0.0 , 0.0 , 0.4 , 0.0 , 0.0 , 0.0 
,W085,,,4.,Epilepsy,, 1.1 , 0.1 , 1.4 , 0.0 , 1.5 , 0.0 , 0.2 , 0.0 , 0.3 , 0.1 , 0.1 , 0.0 , 0.0 , 2.9 , 0.0 , 0.1 , 0.2 , 0.0 , 0.5 , 0.0 , 0.2 , 0.0 , 0.1 , 2.3 , 0.0 , 0.1 , 1.0 , 0.5 , 0.4 , 1.2 , 0.3 , 0.0 , 0.3 , 0.7 , 0.2 , 21.8 , 0.6 , 0.0 , 0.1 , 0.0 , 0.1 , 0.1 , 0.1 , 0.0 , 0.1 , 1.6 , 0.4 , 3.8 , 0.1 , 0.0 , 0.0 , 0.2 , 0.3 , 1.0 , 0.1 , 0.0 , 0.2 , 0.1 , 4.2 , 0.0 , 0.1 , 1.8 , 0.1 , 0.1 , 0.0 , 2.0 , 1.6 , 0.1 , 0.0 , 0.3 , 0.6 , 0.1 , 0.0 , 0.2 , 0.2 , 0.1 , 0.0 , 22.3 , 3.5 , 0.6 , 1.0 , 0.1 , 0.1 , 0.4 , 0.0 , 0.6 , 0.0 , 0.3 , 1.4 , 0.0 , 0.0 , 0.3 , 0.1 , 0.1 , 0.1 , 0.1 , 0.2 , 0.1 , 0.1 , 0.0 , 1.1 , 0.6 , 0.3 , 0.0 , 0.9 , 0.0 , 0.0 , 0.2 , 0.0 , 1.5 , 0.0 , -   , 0.0 , 0.2 , 1.0 , 1.1 , 0.1 , 0.0 , 0.5 , 0.2 , 0.1 , 0.1 , 1.1 , 10.2 , 0.0 , 0.1 , 0.0 , 3.2 , 0.0 , 0.0 , 0.2 , 0.1 , 0.4 , 1.4 , 0.6 , 0.1 , 0.0 , 0.6 , 0.1 , 0.3 , 2.4 , 0.5 , 0.0 , 0.0 , 0.0 , 0.0 , -   , 0.0 , 0.4 , 0.8 , 0.2 , 0.0 , 0.5 , 0.0 , 0.1 , 0.0 , 0.0 , 0.7 , 3.5 , 0.4 , 0.5 , 1.7 , 0.0 , 0.1 , 0.1 , 0.1 , 0.2 , 0.3 , 0.9 , 0.0 , 0.0 , 0.4 , 0.0 , 0.1 , 0.1 , 1.0 , 0.2 , 0.0 , 1.4 , 0.8 , -   , 1.1 , 2.2 , 1.4 , 0.0 , 0.9 , 0.0 , 0.4 , 0.8 , 0.4 , 0.6 , 0.8 
,W086,,,5.,Alcohol use disorders,, 0.1 , 0.0 , 0.1 , 0.0 , 0.1 , 0.0 , 0.7 , 0.0 , 0.3 , 0.4 , 0.1 , 0.0 , 0.0 , 1.0 , 0.0 , 0.4 , 0.2 , 0.0 , 0.0 , 0.0 , 0.1 , 0.0 , 0.0 , 7.8 , -   , 0.1 , 0.1 , 0.0 , 0.1 , 0.1 , 0.7 , 0.0 , 0.0 , 0.0 , 0.5 , 12.2 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.2 , 0.3 , 0.0 , 0.2 , 0.1 , 0.2 , 0.3 , 0.5 , 0.0 , 0.0 , 0.1 , 0.4 , 0.2 , 1.1 , 0.0 , 0.0 , 0.1 , 0.3 , 0.0 , 0.2 , 3.2 , 0.0 , 0.0 , 0.0 , 5.0 , 0.2 , 0.0 , 0.0 , 1.1 , 0.0 , 0.0 , 0.0 , 0.5 , 0.5 , 0.5 , 0.0 , 10.8 , 1.9 , 0.6 , 0.1 , 0.1 , 0.0 , 0.2 , 0.0 , 0.4 , 0.0 , 0.4 , 0.1 , -   , 0.0 , 0.1 , 0.0 , 0.1 , 0.1 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.1 , 0.0 , 0.2 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.1 , 0.9 , 0.0 , 0.0 , 0.0 , 0.2 , 0.1 , 0.4 , 0.0 , 0.0 , 0.2 , 0.2 , 0.0 , 0.3 , 0.1 , 0.7 , 0.0 , 0.2 , 0.0 , 0.5 , 0.0 , 0.0 , 0.0 , 0.1 , 0.2 , 0.5 , 1.7 , 0.1 , -   , 1.2 , 0.1 , 0.8 , 6.1 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , -   , 0.0 , 0.1 , 0.1 , 0.4 , 0.0 , 0.0 , -   , 0.0 , 0.1 , 0.0 , 0.1 , 0.3 , 0.3 , 1.0 , 0.3 , 0.0 , 0.0 , 0.4 , 0.2 , 0.1 , 0.0 , 1.2 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.2 , -   , 0.2 , 0.0 , 0.1 , 2.1 , 0.0 , 1.0 , 0.2 , 7.4 , 0.0 , 0.1 , 0.0 , 0.1 , 0.5 , 0.1 , 0.0 , 0.1 
